x,y,phase,pathName
-79.895,4.091999,0.508145,Circle
-79.821,5.34,0.5106318,Circle
-79.728,6.5860004,0.5131186,Circle
-79.615,7.8309994,0.51560545,Circle
-79.483,9.074001,0.5180923,Circle
-79.332,10.314999,0.5205791,Circle
-79.161,11.553001,0.5230659,Circle
-78.971,12.789,0.52555275,Circle
-78.761,14.021,0.5280396,Circle
-78.532,15.25,0.5305264,Circle
-78.285,16.475,0.5330132,Circle
-78.018,17.696,0.53550005,Circle
-77.732,18.913,0.5379869,Circle
-77.427,20.125,0.5404737,Circle
-77.103,21.333,0.5429605,Circle
-76.76,22.535,0.54544735,Circle
-76.398,23.731,0.5479342,Circle
-76.018,24.922,0.550421,Circle
-75.62,26.107,0.5529078,Circle
-75.203,27.285,0.55539465,Circle
-74.767,28.457,0.5578815,Circle
-74.313,29.622,0.5603683,Circle
-73.841,30.779,0.5628551,Circle
-73.351,31.929,0.56534195,Circle
-72.844,33.071,0.5678288,Circle
-72.318,34.205,0.5703156,Circle
-71.775,35.331,0.5728024,Circle
-71.214,36.448,0.57528925,Circle
-70.636,37.556,0.5777761,Circle
-70.04,38.656,0.5802629,Circle
-69.428,39.745,0.5827497,Circle
-68.798,40.825,0.58523655,Circle
-68.152,41.895,0.5877234,Circle
-67.489,42.955,0.5902102,Circle
-66.81,44.004,0.592697,Circle
-66.114,45.043,0.59518385,Circle
-65.402,46.07,0.5976707,Circle
-64.674,47.086,0.6001575,Circle
-63.931,48.091,0.6026443,Circle
-63.171005,49.084,0.60513115,Circle
-62.397003,50.065,0.607618,Circle
-61.607,51.034,0.6101048,Circle
-60.802,51.99,0.6125916,Circle
-59.982,52.934,0.61507845,Circle
-59.148,53.865,0.6175653,Circle
-58.299,54.782,0.6200521,Circle
-57.436,55.687,0.6225389,Circle
-56.559,56.577,0.62502575,Circle
-55.668,57.454,0.6275126,Circle
-54.763,58.317,0.6299994,Circle
-53.846,59.165,0.6324862,Circle
-52.915,59.999,0.63497305,Circle
-51.971,60.819,0.6374599,Circle
-51.014,61.623,0.6399467,Circle
-50.045,62.413,0.6424335,Circle
-49.064,63.187,0.64492035,Circle
-48.07,63.946,0.6474072,Circle
-47.065,64.69,0.649894,Circle
-46.049,65.417,0.6523808,Circle
-45.021,66.129,0.65486765,Circle
-43.982,66.824,0.6573545,Circle
-42.933,67.503,0.6598413,Circle
-41.873,68.166,0.6623281,Circle
-40.803,68.811,0.66481495,Circle
-39.723,69.441,0.6673018,Circle
-38.633,70.053,0.6697886,Circle
-37.534,70.648,0.6722754,Circle
-36.425,71.226,0.67476225,Circle
-35.308,71.786,0.6772491,Circle
-34.182,72.329,0.6797359,Circle
-33.048,72.854,0.6822227,Circle
-31.905,73.362,0.68470955,Circle
-30.755,73.851,0.6871964,Circle
-29.597,74.323,0.6896832,Circle
-28.433,74.776,0.69217,Circle
-27.261,75.211,0.69465685,Circle
-26.082,75.628,0.6971437,Circle
-24.897,76.026,0.6996305,Circle
-23.707,76.406,0.7021173,Circle
-22.51,76.767,0.70460415,Circle
-21.308,77.11,0.707091,Circle
-20.1,77.433,0.7095778,Circle
-18.888,77.738,0.7120646,Circle
-17.671,78.023,0.71455145,Circle
-16.45,78.29,0.7170383,Circle
-15.224,78.537,0.7195251,Circle
-13.995,78.766,0.7220119,Circle
-12.763,78.975,0.72449875,Circle
-11.528,79.165,0.7269856,Circle
-10.289,79.335,0.7294724,Circle
-9.048,79.486,0.7319592,Circle
-7.805,79.618,0.73444605,Circle
-6.56,79.73,0.7369329,Circle
-5.314,79.823,0.7394197,Circle
-4.066,79.896,0.7419065,Circle
-2.817,79.95,0.74439335,Circle
-1.568,79.984,0.7468802,Circle
-0.31799996,79.999,0.749367,Circle
0.931,79.994,0.7518538,Circle
2.181,79.97,0.75434065,Circle
3.43,79.926,0.7568275,Circle
4.679,79.863,0.7593143,Circle
5.926,79.78,0.7618011,Circle
7.172,79.677,0.76428795,Circle
8.416,79.556,0.7667748,Circle
9.658,79.414,0.7692616,Circle
10.897,79.254,0.7717484,Circle
12.134,79.074,0.77423525,Circle
13.368,78.875,0.7767221,Circle
14.599,78.656,0.7792089,Circle
15.826,78.418,0.7816957,Circle
17.05,78.161,0.78418255,Circle
18.269,77.886,0.7866694,Circle
19.484,77.591,0.7891562,Circle
20.694,77.277,0.791643,Circle
21.898,76.944,0.79412985,Circle
23.098,76.592,0.7966167,Circle
24.292,76.222,0.7991035,Circle
25.48,75.833,0.8015903,Circle
26.662,75.426,0.80407715,Circle
27.837,75,0.806564,Circle
29.005,74.556,0.8090508,Circle
30.167,74.094,0.8115376,Circle
31.321,73.613,0.81402445,Circle
32.467,73.115,0.8165113,Circle
33.606,72.599,0.8189981,Circle
34.736,72.065,0.8214849,Circle
35.857,71.513,0.82397175,Circle
36.97,70.944,0.8264586,Circle
38.074,70.358,0.8289454,Circle
39.169,69.754,0.8314322,Circle
40.254,69.134,0.83391905,Circle
41.329,68.496,0.8364059,Circle
42.395,67.842,0.8388927,Circle
43.449,67.172,0.8413795,Circle
44.494,66.485,0.84386635,Circle
45.527,65.781,0.8463532,Circle
46.549,65.062,0.84884,Circle
47.56,64.327,0.8513268,Circle
48.56,63.576,0.85381365,Circle
49.547,62.809,0.8563005,Circle
50.522,62.027,0.8587873,Circle
51.485,61.23,0.8612741,Circle
52.436,60.418,0.86376095,Circle
53.373,59.592,0.8662478,Circle
54.298,58.751,0.8687346,Circle
55.209,57.895,0.8712214,Circle
56.107,57.025,0.87370825,Circle
56.991,56.142,0.8761951,Circle
57.861,55.244,0.8786819,Circle
58.718,54.334,0.8811687,Circle
59.559,53.409,0.88365555,Circle
60.387,52.472,0.8861424,Circle
61.199,51.522,0.8886292,Circle
61.997,50.56,0.891116,Circle
62.779,49.585,0.89360285,Circle
63.546,48.598,0.8960897,Circle
64.298,47.599,0.8985765,Circle
65.034,46.589,0.9010633,Circle
65.754,45.567,0.90355015,Circle
66.458,44.534,0.906037,Circle
67.145,43.49,0.9085238,Circle
67.817,42.436,0.9110106,Circle
68.471,41.371,0.91349745,Circle
69.109,40.296,0.9159843,Circle
69.731,39.211,0.9184711,Circle
70.335,38.117,0.9209579,Circle
70.922,37.014,0.92344475,Circle
71.491,35.901,0.9259316,Circle
72.044,34.78,0.9284184,Circle
72.578,33.65,0.9309052,Circle
73.095,32.511,0.93339205,Circle
73.594,31.365,0.9358789,Circle
74.075,30.212,0.9383657,Circle
74.538,29.051,0.9408525,Circle
74.983,27.882,0.94333935,Circle
75.41,26.707,0.9458262,Circle
75.818,25.526,0.948313,Circle
76.207,24.338,0.9507998,Circle
76.578,23.145,0.95328665,Circle
76.931,21.945,0.9557735,Circle
77.264,20.74,0.9582603,Circle
77.579,19.531,0.9607471,Circle
77.874,18.316,0.96323395,Circle
78.151,17.097,0.9657208,Circle
78.409,15.874001,0.9682076,Circle
78.647,14.646999,0.9706944,Circle
78.866,13.416,0.97318125,Circle
79.066,12.181999,0.9756681,Circle
79.247,10.945999,0.9781549,Circle
79.408,9.706001,0.9806417,Circle
79.55,8.464001,0.98312855,Circle
79.673,7.2199993,0.9856154,Circle
79.776,5.973999,0.9881022,Circle
79.86,4.727001,0.990589,Circle
79.924,3.479,0.99307585,Circle
79.968,2.2299995,0.9955627,Circle
79.993,0.97999954,0.9980495,Circle
79.999,-0.269001,0.0005363226,Circle
79.985,-1.519001,0.0030231187,Circle
79.952,-2.769001,0.005509915,Circle
79.899,-4.0169983,0.007996711,Circle
79.826,-5.2649994,0.010483507,Circle
79.734,-6.512001,0.012970303,Circle
79.623,-7.757,0.015457099,Circle
79.492,-9,0.017943896,Circle
79.341,-10.241001,0.020430692,Circle
79.172,-11.479,0.022917487,Circle
78.983,-12.715,0.025404282,Circle
78.774,-13.946999,0.027891077,Circle
78.547,-15.177002,0.030377872,Circle
78.3,-16.402,0.032864667,Circle
78.034,-17.623001,0.035351463,Circle
77.749,-18.84,0.037838258,Circle
77.445,-20.053001,0.040325053,Circle
77.123,-21.261002,0.04281185,Circle
76.781,-22.462997,0.045298643,Circle
76.421,-23.66,0.04778544,Circle
76.042,-24.850998,0.050272234,Circle
75.644,-26.036,0.05275903,Circle
75.228,-27.215,0.055245824,Circle
74.794,-28.387001,0.05773262,Circle
74.341,-29.552002,0.060219415,Circle
73.87,-30.71,0.06270621,Circle
73.381,-31.86,0.065193005,Circle
72.875,-33.003,0.0676798,Circle
72.35,-34.138,0.070166595,Circle
71.808,-35.264,0.07265339,Circle
71.248,-36.382004,0.075140186,Circle
70.671,-37.490005,0.07762698,Circle
70.076,-38.589996,0.080113776,Circle
69.465,-39.68,0.08260057,Circle
68.837,-40.761,0.08508737,Circle
68.191,-41.831,0.08757416,Circle
67.529,-42.892,0.09006096,Circle
66.851,-43.941,0.09254775,Circle
66.156,-44.981003,0.09503455,Circle
65.445,-46.009003,0.09752134,Circle
64.718,-47.026,0.10000814,Circle
63.976,-48.031,0.10249493,Circle
63.218,-49.025,0.10498173,Circle
62.444,-50.007004,0.10746852,Circle
61.655,-50.975998,0.10995532,Circle
60.851,-51.933,0.11244211,Circle
60.032,-52.878,0.11492891,Circle
59.198,-53.809,0.117415704,Circle
58.351,-54.727997,0.1199025,Circle
57.488,-55.632996,0.122389294,Circle
56.612,-56.524002,0.12487609,Circle
55.722,-57.402,0.12736289,Circle
54.818,-58.265,0.12984969,Circle
53.901,-59.115005,0.13233648,Circle
52.971,-59.949997,0.13482328,Circle
52.028,-60.770004,0.13731007,Circle
51.072,-61.574997,0.13979687,Circle
50.104,-62.365997,0.14228366,Circle
49.123,-63.141,0.14477046,Circle
48.131,-63.901,0.14725725,Circle
47.126,-64.645,0.14974405,Circle
46.111,-65.374,0.15223084,Circle
45.083,-66.086,0.15471764,Circle
44.045,-66.782,0.15720443,Circle
42.997,-67.462,0.15969123,Circle
41.937,-68.126,0.16217802,Circle
40.868,-68.773,0.16466482,Circle
39.788,-69.403,0.16715162,Circle
38.699,-70.016,0.16963841,Circle
37.6,-70.612,0.1721252,Circle
36.492,-71.191,0.174612,Circle
35.376,-71.753,0.1770988,Circle
34.25,-72.297,0.17958559,Circle
33.116,-72.823,0.18207239,Circle
31.975,-73.332,0.18455918,Circle
30.825,-73.822,0.18704598,Circle
29.668,-74.295,0.18953277,Circle
28.503,-74.749,0.19201957,Circle
27.332,-75.186,0.19450636,Circle
26.154,-75.603,0.19699316,Circle
24.969,-76.003,0.19947995,Circle
23.779,-76.384,0.20196675,Circle
22.582,-76.746,0.20445354,Circle
21.381,-77.089,0.20694034,Circle
20.173,-77.414,0.20942713,Circle
18.961,-77.72,0.21191393,Circle
17.745,-78.007,0.21440072,Circle
16.524,-78.274,0.21688752,Circle
15.299,-78.523,0.21937431,Circle
14.07,-78.752,0.22186111,Circle
12.838,-78.963,0.2243479,Circle
11.603,-79.154,0.2268347,Circle
10.364,-79.325,0.2293215,Circle
9.124,-79.477,0.23180829,Circle
7.881,-79.61,0.23429509,Circle
6.636,-79.724,0.23678188,Circle
5.39,-79.818,0.23926868,Circle
4.142,-79.892,0.24175547,Circle
2.893,-79.947,0.24424227,Circle
1.644,-79.983,0.24672906,Circle
0.39399993,-79.999,0.24921586,Circle
-0.85500014,-79.995,0.25170267,Circle
-2.105,-79.972,0.25418946,Circle
-3.354,-79.929,0.25667626,Circle
-4.603,-79.867,0.25916305,Circle
-5.85,-79.785,0.26164985,Circle
-7.096,-79.684,0.26413664,Circle
-8.34,-79.564,0.26662344,Circle
-9.582,-79.423,0.26911023,Circle
-10.822,-79.264,0.27159703,Circle
-12.059,-79.085,0.27408382,Circle
-13.293,-78.887,0.27657062,Circle
-14.524001,-78.67,0.2790574,Circle
-15.752,-78.433,0.2815442,Circle
-16.975,-78.178,0.284031,Circle
-18.195,-77.903,0.2865178,Circle
-19.41,-77.609,0.2890046,Circle
-20.62,-77.296,0.2914914,Circle
-21.825,-76.965,0.29397818,Circle
-23.025,-76.614,0.29646498,Circle
-24.219,-76.245,0.29895177,Circle
-25.408,-75.857,0.30143857,Circle
-26.59,-75.451,0.30392537,Circle
-27.765,-75.027,0.30641216,Circle
-28.934,-74.584,0.30889896,Circle
-30.096,-74.122,0.31138575,Circle
-31.249998,-73.643,0.31387255,Circle
-32.397,-73.146,0.31635934,Circle
-33.536,-72.631,0.31884614,Circle
-34.667,-72.098,0.32133293,Circle
-35.789,-71.547,0.32381973,Circle
-36.903,-70.979,0.32630652,Circle
-38.007,-70.394,0.32879332,Circle
-39.102,-69.792,0.3312801,Circle
-40.188,-69.172,0.3337669,Circle
-41.264,-68.536,0.3362537,Circle
-42.33,-67.883,0.3387405,Circle
-43.385,-67.213,0.3412273,Circle
-44.43,-66.527,0.3437141,Circle
-45.464,-65.825,0.34620088,Circle
-46.487,-65.106,0.34868768,Circle
-47.499,-64.372,0.35117447,Circle
-48.499,-63.622,0.35366127,Circle
-49.487,-62.856995,0.35614806,Circle
-50.463,-62.076004,0.35863486,Circle
-51.427,-61.28,0.36112165,Circle
-52.378,-60.469,0.36360845,Circle
-53.316,-59.643005,0.36609524,Circle
-54.242,-58.803,0.36858204,Circle
-55.154,-57.947998,0.37106884,Circle
-56.052,-57.078995,0.37355563,Circle
-56.937,-56.196,0.37604243,Circle
-57.808,-55.300003,0.37852922,Circle
-58.665,-54.39,0.38101602,Circle
-59.508,-53.466995,0.3835028,Circle
-60.336,-52.53,0.3859896,Circle
-61.15,-51.581,0.3884764,Circle
-61.948,-50.619003,0.3909632,Circle
-62.731003,-49.645004,0.39345,Circle
-63.499,-48.658997,0.3959368,Circle
-64.252,-47.660995,0.39842358,Circle
-64.989,-46.651,0.40091038,Circle
-65.71,-45.630005,0.40339717,Circle
-66.415,-44.598,0.40588397,Circle
-67.103,-43.555,0.40837076,Circle
-67.776,-42.501,0.41085756,Circle
-68.432,-41.436996,0.41334435,Circle
-69.071,-40.363,0.41583115,Circle
-69.693,-39.279,0.41831794,Circle
-70.298,-38.184998,0.42080474,Circle
-70.886,-37.082,0.42329153,Circle
-71.457,-35.97,0.42577833,Circle
-72.01,-34.849,0.42826512,Circle
-72.546,-33.719,0.43075192,Circle
-73.064,-32.582,0.43323871,Circle
-73.564,-31.436005,0.4357255,Circle
-74.046,-30.283005,0.4382123,Circle
-74.51,-29.122002,0.4406991,Circle
-74.956,-27.955002,0.4431859,Circle
-75.384,-26.779999,0.4456727,Circle
-75.793,-25.598999,0.4481595,Circle
-76.184,-24.412003,0.45064628,Circle
-76.556,-23.218002,0.45313308,Circle
-76.909,-22.018997,0.45561987,Circle
-77.244,-20.815002,0.45810667,Circle
-77.56,-19.606003,0.46059346,Circle
-77.857,-18.390999,0.46308026,Circle
-78.135,-17.173,0.46556705,Circle
-78.393,-15.950001,0.46805385,Circle
-78.633,-14.723,0.47054064,Circle
-78.853,-13.493,0.47302744,Circle
-79.055,-12.258999,0.47551423,Circle
-79.236,-11.021999,0.47800103,Circle
-79.399,-9.783001,0.48048782,Circle
-79.542,-8.541,0.48297462,Circle
-79.666,-7.297001,0.4854614,Circle
-79.77,-6.052002,0.4879482,Circle
-79.855,-4.8050003,0.490435,Circle
-79.92,-3.5559998,0.4929218,Circle
-79.966,-2.3069992,0.4954086,Circle
-79.993,-1.0569992,0.4978954,Circle
-79.999,0.19200134,0.5003822,Circle
-79.987,1.4420013,0.502869,Circle
-79.954,2.691,0.50535583,Circle
-79.902,3.9400005,0.50784266,Circle
-79.831,5.1879997,0.5103295,Circle
-79.74,6.4349995,0.5128163,Circle
-79.63,7.6800003,0.51530313,Circle
-79.5,8.923,0.51778996,Circle
-79.351,10.164,0.5202768,Circle
-79.183,11.403,0.5227636,Circle
-78.995,12.639,0.52525043,Circle
-78.788,13.871,0.52773726,Circle
-78.561,15.101,0.5302241,Circle
-78.316,16.326,0.5327109,Circle
-78.051,17.548,0.53519773,Circle
-77.767,18.765,0.53768456,Circle
-77.465,19.978,0.5401714,Circle
-77.143,21.186,0.5426582,Circle
-76.803,22.389,0.54514503,Circle
-76.443,23.586,0.54763186,Circle
-76.066,24.778,0.5501187,Circle
-75.669,25.963,0.5526055,Circle
-75.254,27.142,0.55509233,Circle
-74.821,28.315,0.55757916,Circle
-74.369,29.48,0.560066,Circle
-73.9,30.639,0.5625528,Circle
-73.412,31.79,0.56503963,Circle
-72.906,32.933,0.56752646,Circle
-72.383,34.068,0.5700133,Circle
-71.842,35.195,0.5725001,Circle
-71.283,36.313,0.57498693,Circle
-70.707,37.422,0.57747376,Circle
-70.114,38.522,0.5799606,Circle
-69.503,39.613,0.5824474,Circle
-68.876,40.694,0.58493423,Circle
-68.231,41.766,0.58742106,Circle
-67.571,42.827,0.5899079,Circle
-66.893,43.877,0.5923947,Circle
-66.199,44.917,0.59488153,Circle
-65.49,45.946,0.59736836,Circle
-64.764,46.963,0.5998552,Circle
-64.022,47.97,0.602342,Circle
-63.265,48.964,0.60482883,Circle
-62.492004,49.947,0.60731566,Circle
-61.704,50.917,0.6098025,Circle
-60.901,51.875,0.6122893,Circle
-60.083,52.82,0.61477613,Circle
-59.25,53.752,0.61726296,Circle
-58.403,54.672,0.6197498,Circle
-57.542,55.577,0.6222366,Circle
-56.666,56.47,0.62472343,Circle
-55.777,57.348,0.62721026,Circle
-54.874,58.213,0.6296971,Circle
-53.958,59.063,0.6321839,Circle
-53.029,59.899,0.63467073,Circle
-52.086,60.72,0.63715756,Circle
-51.131,61.526,0.6396444,Circle
-50.163,62.318,0.6421312,Circle
-49.184,63.094,0.64461803,Circle
-48.192,63.855,0.64710486,Circle
-47.188,64.6,0.6495917,Circle
-46.173,65.329,0.6520785,Circle
-45.147,66.043,0.65456533,Circle
-44.109,66.74,0.65705216,Circle
-43.061,67.421,0.659539,Circle
-42.002,68.086,0.6620258,Circle
-40.934,68.734,0.66451263,Circle
-39.855,69.365,0.66699946,Circle
-38.766,69.979,0.6694863,Circle
-37.668,70.576,0.6719731,Circle
-36.56,71.156,0.67445993,Circle
-35.444,71.719,0.67694676,Circle
-34.319,72.264,0.6794336,Circle
-33.186,72.791,0.6819204,Circle
-32.045,73.301,0.68440723,Circle
-30.894999,73.793,0.68689406,Circle
-29.739,74.266,0.6893809,Circle
-28.575,74.722,0.6918677,Circle
-27.404,75.159,0.69435453,Circle
-26.226,75.578,0.69684136,Circle
-25.042,75.979,0.6993282,Circle
-23.852,76.361,0.701815,Circle
-22.656,76.724,0.70430183,Circle
-21.454,77.069,0.70678866,Circle
-20.247,77.395,0.7092755,Circle
-19.035,77.702,0.7117623,Circle
-17.819,77.99,0.71424913,Circle
-16.598,78.259,0.71673596,Circle
-15.374,78.508,0.7192228,Circle
-14.145,78.739,0.7217096,Circle
-12.913,78.95,0.72419643,Circle
-11.678,79.143,0.72668326,Circle
-10.44,79.315,0.7291701,Circle
-9.199,79.469,0.7316569,Circle
-7.9569993,79.603,0.73414373,Circle
-6.7119994,79.717,0.73663056,Circle
-5.465,79.813,0.7391174,Circle
-4.218,79.888,0.7416042,Circle
-2.9689999,79.944,0.74409103,Circle
-1.7199999,79.981,0.74657786,Circle
-0.4699999,79.998,0.7490647,Circle
0.779,79.996,0.7515515,Circle
2.029,79.974,0.75403833,Circle
3.278,79.932,0.75652516,Circle
4.527,79.871,0.759012,Circle
5.774,79.791,0.7614988,Circle
7.02,79.691,0.76398563,Circle
8.265,79.571,0.76647246,Circle
9.507,79.433,0.7689593,Circle
10.747,79.274,0.7714461,Circle
11.984,79.097,0.77393293,Circle
13.219,78.9,0.77641976,Circle
14.45,78.684,0.7789066,Circle
15.677,78.448,0.7813934,Circle
16.901,78.194,0.78388023,Circle
18.121,77.92,0.78636706,Circle
19.336,77.627,0.7888539,Circle
20.547,77.316,0.7913407,Circle
21.752,76.985,0.79382753,Circle
22.952,76.636,0.79631436,Circle
24.147,76.268,0.7988012,Circle
25.336,75.881,0.801288,Circle
26.518,75.476,0.80377483,Circle
27.694,75.053,0.80626166,Circle
28.864,74.611,0.8087485,Circle
30.026,74.151,0.8112353,Circle
31.181,73.673,0.81372213,Circle
32.328,73.176,0.81620896,Circle
33.468,72.662,0.8186958,Circle
34.599,72.131,0.8211826,Circle
35.722,71.581,0.82366943,Circle
36.836,71.014,0.82615626,Circle
37.941,70.43,0.8286431,Circle
39.037,69.829,0.8311299,Circle
40.123,69.21,0.83361673,Circle
41.199,68.575,0.83610356,Circle
42.266,67.923,0.8385904,Circle
43.322,67.254,0.8410772,Circle
44.367,66.569,0.84356403,Circle
45.402,65.868,0.84605086,Circle
46.426,65.15,0.8485377,Circle
47.438,64.417,0.8510245,Circle
48.439,63.668,0.85351133,Circle
49.428,62.903,0.85599816,Circle
50.404,62.123,0.858485,Circle
51.369,61.328,0.8609718,Circle
52.321,60.518,0.86345863,Circle
53.26,59.693,0.86594546,Circle
54.186,58.854,0.8684323,Circle
55.099,58,0.8709191,Circle
55.999,57.132,0.87340593,Circle
56.884,56.25,0.87589276,Circle
57.756,55.354,0.8783796,Circle
58.614,54.445,0.8808664,Circle
59.458,53.523,0.88335323,Circle
60.287,52.587,0.88584006,Circle
61.101,51.639,0.8883269,Circle
61.9,50.678,0.8908137,Circle
62.685,49.704,0.89330053,Circle
63.454,48.719,0.89578736,Circle
64.207,47.721,0.8982742,Circle
64.945,46.712,0.900761,Circle
65.667,45.692,0.90324783,Circle
66.373,44.66,0.90573466,Circle
67.063,43.618,0.9082215,Circle
67.736,42.565,0.9107083,Circle
